"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"3889",3466,175,1987,"s","LMSC","gaussian",2,1,5.32606800348736,-1.2153443766347,-180.704446381866,4
"4024",1641,205,1987,"s","LMSC","gaussian",8,1,5.32606800348736,7.7846556233653,-180.704446381866,4
"3941",9861,230,1987,"s","LMSC","gaussian",3,1,5.32606800348736,7.7846556233653,-180.704446381866,3
"5362",6052,110,1995,"s","LMSC","gaussian",4,1,3.32606800348736,3.7846556233653,-154.704446381866,9
"5623",1120,170,1996,"s","LMSC","gaussian",1,1,2.32606800348736,7.7846556233653,63.2955536181342,4
"7226",1187,170,2002,"s","LMSC","gaussian",3,1,-1.67393199651264,1.7846556233653,-176.704446381866,9
"6313",1260,191,1999,"s","LMSC","gaussian",3,1,-4.67393199651264,-1.2153443766347,-186.704446381866,6
"6314",5865,191,1999,"s","LMSC","gaussian",8,1,-4.67393199651264,-1.2153443766347,-186.704446381866,6
"7555",12687,165,2003,"s","LMSC","gaussian",7,1,1.32606800348736,-1.2153443766347,-17.7044463818658,9
"7511",13979,120,2003,"s","LMSC","gaussian",2,1,-1.67393199651264,-6.2153443766347,-17.7044463818658,8
"7494",6614,245,2003,"s","LMSC","gaussian",2,1,4.32606800348736,-11.2153443766347,-17.7044463818658,8
"7564",1538,155,2003,"s","LMSC","gaussian",2,1,-1.67393199651264,3.7846556233653,-17.7044463818658,8
"7565",3409,190,2003,"s","LMSC","gaussian",2,1,-1.67393199651264,3.7846556233653,-17.7044463818658,8
"6553",14275,180,2000,"s","LMSC","gaussian",2,1,-5.67393199651264,1.7846556233653,-50.7044463818658,5
"6554",12363,200,2000,"s","LMSC","gaussian",2,1,-5.67393199651264,1.7846556233653,-50.7044463818658,5
"7180",1733,170,2002,"s","LMSC","gaussian",3,1,3.32606800348736,-2.2153443766347,-176.704446381866,7
"6573",8765,210,2000,"s","LMSC","gaussian",5,1,-5.67393199651264,3.7846556233653,-50.7044463818658,5
"7185",5949,195,2002,"s","LMSC","gaussian",5,1,3.32606800348736,-3.2153443766347,-176.704446381866,7
"6276",11193,221,1999,"s","LMSC","gaussian",3,1,-1.67393199651264,-2.2153443766347,-186.704446381866,4
"6525",8593,200,2000,"s","LMSC","gaussian",1,1,-5.67393199651264,-2.2153443766347,-50.7044463818658,4
"7506",2421,190,2003,"s","LMSC","gaussian",1,1,1.32606800348736,-5.2153443766347,-17.7044463818658,4
"7687",5983,200,2003,"s","LMSC","gaussian",2,1,1.32606800348736,1.7846556233653,-17.7044463818658,4
"8696",10426,208,2007,"s","LMSC","gaussian",5,1,-0.673931996512636,1.7846556233653,-64.7044463818658,5
"8743",1740,209,2007,"s","LMSC","gaussian",8,1,-4.67393199651264,6.7846556233653,-64.7044463818658,5
"8974",4787,229,2008,"s","LMSC","gaussian",12,1,-7.67393199651264,0.784655623365296,55.2955536181342,5
"8958",9526,164,2008,"s","LMSC","gaussian",4,1,-7.67393199651264,-2.2153443766347,55.2955536181342,5
"8715",145,203,2007,"s","LMSC","gaussian",5,1,-4.67393199651264,2.7846556233653,-64.7044463818658,4
"8922",11308,157,2008,"s","LMSC","gaussian",4,1,-6.67393199651264,-3.2153443766347,55.2955536181342,5
"8915",7305,195,2008,"s","LMSC","gaussian",4,1,-0.673931996512636,-4.2153443766347,55.2955536181342,3
"8953",9684,173,2008,"s","LMSC","gaussian",1,1,-6.67393199651264,-3.2153443766347,55.2955536181342,3
"11837",12042,125,2014,"s","LMSC","gaussian",1,1,-5.67393199651264,1.7846556233653,-29.7044463818658,4
"13058",2423,185,2018,"s","LMSC","gaussian",1,1,-2.67393199651264,-2.2153443766347,-133.704446381866,9
"3920",2955,205,1987,"s","LMSC","gaussian",2,0,5.32606800348736,2.7846556233653,-180.704446381866,4
"4020",12562,205,1987,"s","LMSC","gaussian",8,0,6.32606800348736,9.7846556233653,-180.704446381866,4
"4019",955,220,1987,"s","LMSC","gaussian",5,0,5.32606800348736,-6.2153443766347,-180.704446381866,3
"4023",12209,195,1987,"s","LMSC","gaussian",1,0,6.32606800348736,2.7846556233653,-180.704446381866,3
"3884",6999,190,1987,"s","LMSC","gaussian",3,0,5.32606800348736,-1.2153443766347,-180.704446381866,2
"5339",5770,209,1995,"s","LMSC","gaussian",4,0,6.32606800348736,0.784655623365296,-154.704446381866,8
"5405",10112,210,1995,"s","LMSC","gaussian",7,0,4.32606800348736,9.7846556233653,-154.704446381866,7
"5347",7515,227,1995,"s","LMSC","gaussian",2,0,5.32606800348736,1.7846556233653,-154.704446381866,5
"5401",12841,165,1995,"s","LMSC","gaussian",7,0,6.32606800348736,7.7846556233653,-154.704446381866,5
"5618",6342,220,1996,"s","LMSC","gaussian",3,0,2.32606800348736,5.7846556233653,63.2955536181342,6
"5349",640,195,1995,"s","LMSC","gaussian",2,0,1.32606800348736,2.7846556233653,-154.704446381866,4
"6342",1085,134,1999,"s","LMSC","gaussian",3,0,3.32606800348736,-3.2153443766347,-186.704446381866,8
"5584",6854,230,1996,"s","LMSC","gaussian",1,0,1.32606800348736,4.7846556233653,63.2955536181342,5
"6490",9467,220,2000,"s","LMSC","gaussian",5,0,-3.67393199651264,-4.2153443766347,-50.7044463818658,9
"5654",665,190,1996,"s","LMSC","gaussian",3,0,1.32606800348736,18.7846556233653,63.2955536181342,4
"5376",10052,174,1995,"s","LMSC","gaussian",1,0,1.32606800348736,5.7846556233653,-154.704446381866,3
"5660",6437,230,1996,"s","LMSC","gaussian",1,0,0.326068003487364,6.7846556233653,63.2955536181342,4
"5392",9195,197,1995,"s","LMSC","gaussian",2,0,4.32606800348736,7.7846556233653,-154.704446381866,3
"5395",97,216,1995,"s","LMSC","gaussian",10,0,1.32606800348736,8.7846556233653,-154.704446381866,3
"6343",3019,206,1999,"s","LMSC","gaussian",8,0,3.32606800348736,0.784655623365296,-186.704446381866,7
"6337",2027,244,1999,"s","LMSC","gaussian",3,0,3.32606800348736,1.7846556233653,-186.704446381866,7
"5360",9608,140,1995,"s","LMSC","gaussian",2,0,1.32606800348736,3.7846556233653,-154.704446381866,3
"7175",9229,190,2002,"s","LMSC","gaussian",3,0,-1.67393199651264,-4.2153443766347,-176.704446381866,10
"5387",11220,125,1995,"s","LMSC","gaussian",4,0,1.32606800348736,6.7846556233653,-154.704446381866,3
"6362",2911,198,1999,"s","LMSC","gaussian",6,0,-1.67393199651264,10.7846556233653,-186.704446381866,6
"6293",2508,205,1999,"s","LMSC","gaussian",1,0,3.32606800348736,-4.2153443766347,-186.704446381866,6
"6267",4597,249,1999,"s","LMSC","gaussian",3,0,-4.67393199651264,-3.2153443766347,-186.704446381866,6
"6299",7777,228,1999,"s","LMSC","gaussian",2,0,3.32606800348736,-0.215344376634704,-186.704446381866,5
"6296",12100,223,1999,"s","LMSC","gaussian",3,0,-4.67393199651264,0.784655623365296,-186.704446381866,5
"6359",6381,212,1999,"s","LMSC","gaussian",3,0,-4.67393199651264,8.7846556233653,-186.704446381866,4
"6280",355,194,1999,"s","LMSC","gaussian",3,0,-4.67393199651264,-3.2153443766347,-186.704446381866,4
"7144",8818,215,2002,"s","LMSC","gaussian",8,0,3.32606800348736,-23.2153443766347,-176.704446381866,7
"6272",2089,243,1999,"s","LMSC","gaussian",3,0,3.32606800348736,-2.2153443766347,-186.704446381866,4
"7551",8460,240,2003,"s","LMSC","gaussian",9,0,4.32606800348736,1.7846556233653,-17.7044463818658,8
"6444",5848,210,2000,"s","LMSC","gaussian",2,0,-3.67393199651264,-17.2153443766347,-50.7044463818658,5
"6769",8494,220,2001,"s","LMSC","gaussian",1,0,-0.673931996512636,-15.2153443766347,139.295553618134,6
"7184",9107,175,2002,"s","LMSC","gaussian",9,0,3.32606800348736,-1.2153443766347,-176.704446381866,7
"7174",9620,195,2002,"s","LMSC","gaussian",1,0,-1.67393199651264,-4.2153443766347,-176.704446381866,7
"6318",6898,222,1999,"s","LMSC","gaussian",3,0,-4.67393199651264,1.7846556233653,-186.704446381866,4
"6281",1788,240,1999,"s","LMSC","gaussian",6,0,3.32606800348736,-2.2153443766347,-186.704446381866,4
"7571",12970,190,2003,"s","LMSC","gaussian",2,0,-1.67393199651264,3.7846556233653,-17.7044463818658,8
"5819",10457,218,1997,"s","LMSC","gaussian",5,0,3.32606800348736,-0.215344376634704,30.2955536181342,2
"6302",3192,238,1999,"s","LMSC","gaussian",6,0,-2.67393199651264,1.7846556233653,-186.704446381866,4
"7220",5426,195,2002,"s","LMSC","gaussian",9,0,-1.67393199651264,0.784655623365296,-176.704446381866,7
"7165",11837,195,2002,"s","LMSC","gaussian",3,0,-1.67393199651264,-5.2153443766347,-176.704446381866,7
"7246",9598,210,2002,"s","LMSC","gaussian",3,0,-1.67393199651264,5.7846556233653,-176.704446381866,7
"7574",1880,195,2003,"s","LMSC","gaussian",2,0,-1.67393199651264,1.7846556233653,-17.7044463818658,8
"6297",2685,206,1999,"s","LMSC","gaussian",3,0,3.32606800348736,-0.215344376634704,-186.704446381866,3
"7159",7763,215,2002,"s","LMSC","gaussian",1,0,3.32606800348736,-9.2153443766347,-176.704446381866,6
"7193",9757,80,2002,"s","LMSC","gaussian",3,0,-1.67393199651264,-2.2153443766347,-176.704446381866,6
"6287",1858,184,1999,"s","LMSC","gaussian",6,0,-4.67393199651264,-1.2153443766347,-186.704446381866,3
"6569",11890,220,2000,"s","LMSC","gaussian",2,0,-5.67393199651264,2.7846556233653,-50.7044463818658,4
"7155",10827,185,2002,"s","LMSC","gaussian",5,0,3.32606800348736,-9.2153443766347,-176.704446381866,6
"6338",2265,223,1999,"s","LMSC","gaussian",1,0,3.32606800348736,1.7846556233653,-186.704446381866,3
"7692",8000,235,2003,"s","LMSC","gaussian",8,0,1.32606800348736,2.7846556233653,-17.7044463818658,7
"6317",5893,226,1999,"s","LMSC","gaussian",3,0,-4.67393199651264,2.7846556233653,-186.704446381866,3
"7197",8210,220,2002,"s","LMSC","gaussian",1,0,-1.67393199651264,-1.2153443766347,-176.704446381866,6
"7941",10110,205,2004,"s","LMSC","gaussian",1,0,1.32606800348736,0.784655623365296,159.295553618134,8
"8215",1299,217,2005,"s","LMSC","gaussian",2,0,-2.67393199651264,3.7846556233653,-106.704446381866,9
"8740",686,209,2007,"s","LMSC","gaussian",5,0,-4.67393199651264,5.7846556233653,-64.7044463818658,11
"6557",4611,215,2000,"s","LMSC","gaussian",2,0,-0.673931996512636,-1.2153443766347,-50.7044463818658,4
"7233",12177,195,2002,"s","LMSC","gaussian",5,0,3.32606800348736,-0.215344376634704,-176.704446381866,6
"8152",10488,221,2005,"s","LMSC","gaussian",1,0,-0.673931996512636,-2.2153443766347,-106.704446381866,9
"6460",9825,210,2000,"s","LMSC","gaussian",4,0,-3.67393199651264,-11.2153443766347,-50.7044463818658,3
"7201",12138,190,2002,"s","LMSC","gaussian",3,0,-1.67393199651264,-1.2153443766347,-176.704446381866,5
"7622",1699,220,2003,"s","LMSC","gaussian",4,0,-1.67393199651264,6.7846556233653,-17.7044463818658,6
"7235",116,180,2002,"s","LMSC","gaussian",1,0,6.32606800348736,2.7846556233653,-176.704446381866,5
"7543",2390,215,2003,"s","LMSC","gaussian",1,0,-1.67393199651264,-1.2153443766347,-17.7044463818658,6
"6532",1943,230,2000,"s","LMSC","gaussian",2,0,-3.67393199651264,-0.215344376634704,-50.7044463818658,3
"7508",14133,210,2003,"s","LMSC","gaussian",8,0,1.32606800348736,-5.2153443766347,-17.7044463818658,4
"7194",11005,165,2002,"s","LMSC","gaussian",1,0,-1.67393199651264,-5.2153443766347,-176.704446381866,3
"8201",576,222,2005,"s","LMSC","gaussian",2,0,-2.67393199651264,-1.2153443766347,-106.704446381866,6
"7216",10576,160,2002,"s","LMSC","gaussian",1,0,3.32606800348736,-2.2153443766347,-176.704446381866,3
"8657",11483,180,2007,"s","LMSC","gaussian",1,0,-0.673931996512636,-1.2153443766347,-64.7044463818658,8
"7217",13253,145,2002,"s","LMSC","gaussian",3,0,3.32606800348736,-1.2153443766347,-176.704446381866,3
"7539",2605,240,2003,"s","LMSC","gaussian",9,0,4.32606800348736,-2.2153443766347,-17.7044463818658,4
"7533",1326,225,2003,"s","LMSC","gaussian",1,0,1.32606800348736,-3.2153443766347,-17.7044463818658,4
"8233",8453,215,2005,"s","LMSC","gaussian",2,0,-0.673931996512636,10.7846556233653,-106.704446381866,5
"7570",13741,235,2003,"s","LMSC","gaussian",2,0,-1.67393199651264,4.7846556233653,-17.7044463818658,3
"7529",14007,225,2003,"s","LMSC","gaussian",1,0,1.32606800348736,-3.2153443766347,-17.7044463818658,3
"7245",11300,120,2002,"s","LMSC","gaussian",3,0,-1.67393199651264,2.7846556233653,-176.704446381866,2
"8584",7498,221,2007,"s","LMSC","gaussian",5,0,-0.673931996512636,-15.2153443766347,-64.7044463818658,7
"7513",10880,230,2003,"s","LMSC","gaussian",11,0,-1.67393199651264,-6.2153443766347,-17.7044463818658,3
"7813",4405,243,2004,"s","LMSC","gaussian",8,0,-1.67393199651264,-6.2153443766347,159.295553618134,4
"8147",13519,254,2005,"s","LMSC","gaussian",7,0,-2.67393199651264,-2.2153443766347,-106.704446381866,5
"8620",4358,256,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,-3.2153443766347,-64.7044463818658,7
"8133",14017,250,2005,"s","LMSC","gaussian",7,0,5.32606800348736,-5.2153443766347,-106.704446381866,5
"11128",4148,201,2013,"s","LMSC","gaussian",1,0,0.326068003487364,3.7846556233653,33.2955536181342,13
"7536",12244,210,2003,"s","LMSC","gaussian",4,0,-1.67393199651264,-2.2153443766347,-17.7044463818658,3
"8671",12910,220,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,0.784655623365296,-64.7044463818658,7
"8688",4797,230,2007,"s","LMSC","gaussian",8,0,-0.673931996512636,-0.215344376634704,-64.7044463818658,7
"8843",6191,219,2008,"s","LMSC","gaussian",1,0,-7.67393199651264,-14.2153443766347,55.2955536181342,6
"8506",3643,229,2006,"s","LMSC","gaussian",9,0,-5.67393199651264,6.7846556233653,-44.7044463818658,4
"8742",5691,224,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,7.7846556233653,-64.7044463818658,5
"8145",9062,212,2005,"s","LMSC","gaussian",2,0,-2.67393199651264,-4.2153443766347,-106.704446381866,3
"9119",4018,252,2009,"s","LMSC","gaussian",3,0,4.32606800348736,-20.2153443766347,105.295553618134,7
"8637",8053,245,2007,"s","LMSC","gaussian",9,0,-4.67393199651264,-2.2153443766347,-64.7044463818658,5
"9146",582,225,2009,"s","LMSC","gaussian",5,0,-2.67393199651264,-11.2153443766347,105.295553618134,7
"9151",6709,180,2009,"s","LMSC","gaussian",3,0,-2.67393199651264,-11.2153443766347,105.295553618134,7
"8502",13778,216,2006,"s","LMSC","gaussian",1,0,2.32606800348736,4.7846556233653,-44.7044463818658,4
"8633",11029,232,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,-3.2153443766347,-64.7044463818658,5
"7573",9283,195,2003,"s","LMSC","gaussian",2,0,-1.67393199651264,2.7846556233653,-17.7044463818658,1
"8430",6378,224,2006,"s","LMSC","gaussian",1,0,-5.67393199651264,-0.215344376634704,-44.7044463818658,4
"8886",13251,219,2008,"s","LMSC","gaussian",6,0,-6.67393199651264,-5.2153443766347,55.2955536181342,6
"7523",6757,205,2003,"s","LMSC","gaussian",2,0,4.32606800348736,-4.2153443766347,-17.7044463818658,3
"8598",11340,237,2007,"s","LMSC","gaussian",7,0,-4.67393199651264,-7.2153443766347,-64.7044463818658,4
"8748",10289,194,2007,"s","LMSC","gaussian",1,0,-0.673931996512636,6.7846556233653,-64.7044463818658,4
"9170",13200,225,2009,"s","LMSC","gaussian",3,0,-2.67393199651264,-3.2153443766347,105.295553618134,6
"9185",10097,205,2009,"s","LMSC","gaussian",7,0,-2.67393199651264,-3.2153443766347,105.295553618134,6
"11121",12516,215,2013,"s","LMSC","gaussian",3,0,-2.67393199651264,3.7846556233653,33.2955536181342,10
"8513",9795,235,2006,"s","LMSC","gaussian",6,0,-5.67393199651264,8.7846556233653,-44.7044463818658,3
"8586",1414,210,2007,"s","LMSC","gaussian",7,0,-4.67393199651264,-11.2153443766347,-64.7044463818658,4
"8119",4003,212,2005,"s","LMSC","gaussian",6,0,5.32606800348736,-10.2153443766347,-106.704446381866,2
"8717",6265,245,2007,"s","LMSC","gaussian",5,0,-4.67393199651264,-0.215344376634704,-64.7044463818658,4
"8692",8819,243,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,1.7846556233653,-64.7044463818658,4
"8724",2914,239,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,1.7846556233653,-64.7044463818658,3
"9556",12575,225,2010,"s","LMSC","gaussian",1,0,2.32606800348736,-11.2153443766347,160.295553618134,5
"8612",1012,185,2007,"s","LMSC","gaussian",8,0,-0.673931996512636,-5.2153443766347,-64.7044463818658,2
"9502",11810,215,2010,"s","LMSC","gaussian",4,0,-4.67393199651264,-3.2153443766347,160.295553618134,5
"8901",7421,198,2008,"s","LMSC","gaussian",6,0,-3.67393199651264,-8.2153443766347,55.2955536181342,3
"8666",12684,209,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,0.784655623365296,-64.7044463818658,2
"10768",11003,230,2012,"s","LMSC","gaussian",2,0,0.326068003487364,2.7846556233653,-149.704446381866,7
"9186",11174,210,2009,"s","LMSC","gaussian",3,0,-2.67393199651264,-3.2153443766347,105.295553618134,4
"9492",5425,230,2010,"s","LMSC","gaussian",1,0,-4.67393199651264,-4.2153443766347,160.295553618134,5
"10798",10494,180,2012,"s","LMSC","gaussian",2,0,0.326068003487364,3.7846556233653,-149.704446381866,7
"8885",3759,180,2008,"s","LMSC","gaussian",4,0,-7.67393199651264,-6.2153443766347,55.2955536181342,3
"9596",6976,220,2010,"s","LMSC","gaussian",1,0,2.32606800348736,-6.2153443766347,160.295553618134,5
"8654",10660,222,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,-1.2153443766347,-64.7044463818658,2
"8966",751,157,2008,"s","LMSC","gaussian",4,0,-3.67393199651264,-6.2153443766347,55.2955536181342,2
"9250",3802,250,2009,"s","LMSC","gaussian",3,0,-2.67393199651264,-5.2153443766347,105.295553618134,3
"10313",6408,225,2011,"s","LMSC","gaussian",1,0,-3.67393199651264,-1.2153443766347,137.295553618134,5
"10732",1863,230,2012,"s","LMSC","gaussian",1,0,2.32606800348736,-1.2153443766347,-149.704446381866,6
"9268",6952,218,2009,"s","LMSC","gaussian",7,0,3.32606800348736,-5.2153443766347,105.295553618134,3
"10723",9704,195,2012,"s","LMSC","gaussian",1,0,2.32606800348736,-3.2153443766347,-149.704446381866,5
"9228",3278,203,2009,"s","LMSC","gaussian",6,0,3.32606800348736,-10.2153443766347,105.295553618134,2
"11892",6492,195,2014,"s","LMSC","gaussian",1,0,0.326068003487364,-0.215344376634704,-29.7044463818658,7
"10809",9192,165,2012,"s","LMSC","gaussian",1,0,0.326068003487364,9.7846556233653,-149.704446381866,5
"10709",6654,230,2012,"s","LMSC","gaussian",6,0,2.32606800348736,-9.2153443766347,-149.704446381866,5
"11740",8872,180,2014,"s","LMSC","gaussian",4,0,0.326068003487364,-5.2153443766347,-29.7044463818658,7
"11007",2364,190,2013,"s","LMSC","gaussian",10,0,0.326068003487364,-5.2153443766347,33.2955536181342,6
"11822",520,230,2014,"s","LMSC","gaussian",1,0,4.32606800348736,-0.215344376634704,-29.7044463818658,6
"11017",232,225,2013,"s","LMSC","gaussian",9,0,7.32606800348736,-4.2153443766347,33.2955536181342,5
"10753",6741,190,2012,"s","LMSC","gaussian",6,0,0.326068003487364,1.7846556233653,-149.704446381866,4
"12233",1395,210,2015,"s","LMSC","gaussian",1,0,-7.67393199651264,5.7846556233653,1.29555361813425,7
"11035",1199,215,2013,"s","LMSC","gaussian",1,0,-2.67393199651264,-3.2153443766347,33.2955536181342,5
"12253",768,160,2015,"s","LMSC","gaussian",3,0,-7.67393199651264,6.7846556233653,1.29555361813425,7
"11880",10059,220,2014,"s","LMSC","gaussian",7,0,4.32606800348736,6.7846556233653,-29.7044463818658,6
"10781",8393,225,2012,"s","LMSC","gaussian",1,0,0.326068003487364,5.7846556233653,-149.704446381866,4
"12569",10769,180,2016,"s","LMSC","gaussian",2,0,0.326068003487364,7.7846556233653,-67.7044463818658,8
"10726",11322,240,2012,"s","LMSC","gaussian",2,0,2.32606800348736,-3.2153443766347,-149.704446381866,4
"10769",10802,185,2012,"s","LMSC","gaussian",2,0,0.326068003487364,3.7846556233653,-149.704446381866,4
"11827",12305,230,2014,"s","LMSC","gaussian",1,0,0.326068003487364,0.784655623365296,-29.7044463818658,6
"11096",1745,235,2013,"s","LMSC","gaussian",1,0,5.32606800348736,1.7846556233653,33.2955536181342,4
"11758",11140,230,2014,"s","LMSC","gaussian",9,0,4.32606800348736,-2.2153443766347,-29.7044463818658,5
"10745",60,240,2012,"s","LMSC","gaussian",1,0,8.32606800348736,-2.2153443766347,-149.704446381866,3
"12559",1058,190,2016,"s","LMSC","gaussian",1,0,8.32606800348736,6.7846556233653,-67.7044463818658,7
"11783",12861,220,2014,"s","LMSC","gaussian",4,0,4.32606800348736,-0.215344376634704,-29.7044463818658,5
"11823",2722,225,2014,"s","LMSC","gaussian",4,0,-5.67393199651264,2.7846556233653,-29.7044463818658,5
"12277",6896,205,2015,"s","LMSC","gaussian",1,0,-7.67393199651264,6.7846556233653,1.29555361813425,6
"10780",862,190,2012,"s","LMSC","gaussian",2,0,0.326068003487364,4.7846556233653,-149.704446381866,3
"12177",13840,210,2015,"s","LMSC","gaussian",1,0,-7.67393199651264,5.7846556233653,1.29555361813425,6
"10756",1637,195,2012,"s","LMSC","gaussian",1,0,2.32606800348736,0.784655623365296,-149.704446381866,3
"10746",2082,170,2012,"s","LMSC","gaussian",2,0,0.326068003487364,-1.2153443766347,-149.704446381866,3
"12631",3088,180,2016,"s","LMSC","gaussian",1,0,0.326068003487364,14.7846556233653,-67.7044463818658,7
"10771",976,225,2012,"s","LMSC","gaussian",2,0,0.326068003487364,2.7846556233653,-149.704446381866,3
"11058",2944,220,2013,"s","LMSC","gaussian",9,0,0.326068003487364,-2.2153443766347,33.2955536181342,4
"11792",7246,230,2014,"s","LMSC","gaussian",4,0,4.32606800348736,0.784655623365296,-29.7044463818658,4
"12210",336,220,2015,"s","LMSC","gaussian",1,0,-7.67393199651264,3.7846556233653,1.29555361813425,5
"12597",5330,215,2016,"s","LMSC","gaussian",2,0,0.326068003487364,7.7846556233653,-67.7044463818658,6
"11895",4670,180,2014,"s","LMSC","gaussian",1,0,-5.67393199651264,9.7846556233653,-29.7044463818658,4
"12169",3938,195,2015,"s","LMSC","gaussian",1,0,-4.67393199651264,-2.2153443766347,1.29555361813425,5
"11063",4963,240,2013,"s","LMSC","gaussian",2,0,5.32606800348736,-3.2153443766347,33.2955536181342,3
"13113",7968,220,2018,"s","LMSC","gaussian",2,0,-0.673931996512636,0.784655623365296,-133.704446381866,7
"12558",8253,220,2016,"s","LMSC","gaussian",1,0,2.32606800348736,4.7846556233653,-67.7044463818658,5
"12749",9981,235,2017,"s","LMSC","gaussian",1,0,7.32606800348736,-4.2153443766347,16.2955536181342,5
"12602",6343,190,2016,"s","LMSC","gaussian",6,0,0.326068003487364,10.7846556233653,-67.7044463818658,4
"12491",3294,195,2016,"s","LMSC","gaussian",2,0,0.326068003487364,4.7846556233653,-67.7044463818658,4
"11745",6229,160,2014,"s","LMSC","gaussian",1,0,0.326068003487364,-5.2153443766347,-29.7044463818658,2
"12581",10615,190,2016,"s","LMSC","gaussian",1,0,8.32606800348736,8.7846556233653,-67.7044463818658,4
"12794",11188,195,2017,"s","LMSC","gaussian",1,0,-2.67393199651264,-0.215344376634704,16.2955536181342,3
"8651",5390,215,2007,"s","LMSC","gaussian",1,1,-4.67393199651264,-1.2153443766347,-64.7044463818658,7
"3918",929,210,1987,"s","LMSC","gaussian",1,1,5.32606800348736,2.7846556233653,-180.704446381866,8
"3983",10216,180,1987,"s","LMSC","gaussian",2,1,6.32606800348736,-2.2153443766347,-180.704446381866,7
"3977",2523,250,1987,"s","LMSC","gaussian",1,1,5.32606800348736,2.7846556233653,-180.704446381866,7
"3939",4043,175,1987,"s","LMSC","gaussian",1,1,6.32606800348736,6.7846556233653,-180.704446381866,6
"3940",188,215,1987,"s","LMSC","gaussian",2,1,6.32606800348736,6.7846556233653,-180.704446381866,6
"4062",1137,180,1988,"s","LMSC","gaussian",1,1,10.3260680034874,-11.2153443766347,-54.7044463818658,6
"3946",10260,175,1987,"s","LMSC","gaussian",1,1,5.32606800348736,7.7846556233653,-180.704446381866,4
"4154",8140,160,1988,"s","LMSC","gaussian",1,1,9.32606800348736,-1.2153443766347,-54.7044463818658,5
"4125",10420,180,1988,"s","LMSC","gaussian",1,1,12.3260680034874,-4.2153443766347,-54.7044463818658,5
"5527",13427,150,1996,"s","LMSC","gaussian",1,1,2.32606800348736,-2.2153443766347,63.2955536181342,10
"5386",2114,135,1995,"s","LMSC","gaussian",2,1,1.32606800348736,6.7846556233653,-154.704446381866,7
"5608",6041,150,1996,"s","LMSC","gaussian",1,1,1.32606800348736,5.7846556233653,63.2955536181342,8
"6047",4433,165,1998,"s","LMSC","gaussian",1,1,-2.67393199651264,-2.2153443766347,79.2955536181342,10
"6048",7257,179,1998,"s","LMSC","gaussian",1,1,-2.67393199651264,-2.2153443766347,79.2955536181342,10
"5569",13721,180,1996,"s","LMSC","gaussian",1,1,1.32606800348736,-0.215344376634704,63.2955536181342,7
"5570",14123,190,1996,"s","LMSC","gaussian",1,1,1.32606800348736,-0.215344376634704,63.2955536181342,7
"5568",7924,190,1996,"s","LMSC","gaussian",1,1,1.32606800348736,1.7846556233653,63.2955536181342,7
"6368",10634,124,1999,"s","LMSC","gaussian",6,1,-4.67393199651264,8.7846556233653,-186.704446381866,9
"6080",8505,187,1998,"s","LMSC","gaussian",1,1,0.326068003487364,0.784655623365296,79.2955536181342,8
"5778",3648,194,1997,"s","LMSC","gaussian",1,1,1.32606800348736,-3.2153443766347,30.2955536181342,7
"5509",5133,180,1996,"s","LMSC","gaussian",1,1,1.32606800348736,-14.2153443766347,63.2955536181342,6
"6025",4572,138,1998,"s","LMSC","gaussian",1,1,-2.67393199651264,-5.2153443766347,79.2955536181342,8
"5888",13563,134,1997,"s","LMSC","gaussian",1,1,-2.67393199651264,8.7846556233653,30.2955536181342,7
"5652",12785,190,1996,"s","LMSC","gaussian",1,1,1.32606800348736,18.7846556233653,63.2955536181342,6
"5653",9578,180,1996,"s","LMSC","gaussian",1,1,1.32606800348736,18.7846556233653,63.2955536181342,6
"5611",1382,160,1996,"s","LMSC","gaussian",1,1,1.32606800348736,6.7846556233653,63.2955536181342,5
"5612",5789,130,1996,"s","LMSC","gaussian",1,1,1.32606800348736,6.7846556233653,63.2955536181342,5
"5361",9816,130,1995,"s","LMSC","gaussian",4,1,1.32606800348736,3.7846556233653,-154.704446381866,4
"5650",9778,160,1996,"s","LMSC","gaussian",1,1,1.32606800348736,18.7846556233653,63.2955536181342,4
"6001",1304,177,1998,"s","LMSC","gaussian",1,1,-2.67393199651264,-5.2153443766347,79.2955536181342,6
"5519",11092,190,1996,"s","LMSC","gaussian",1,1,2.32606800348736,-3.2153443766347,63.2955536181342,4
"5591",4877,170,1996,"s","LMSC","gaussian",0,1,1.32606800348736,4.7846556233653,63.2955536181342,4
"7503",9712,205,2003,"s","LMSC","gaussian",2,1,1.32606800348736,-8.2153443766347,-17.7044463818658,11
"5908",6472,148,1997,"s","LMSC","gaussian",0,1,-2.67393199651264,16.7846556233653,30.2955536181342,5
"5909",10995,126,1997,"s","LMSC","gaussian",1,1,-2.67393199651264,16.7846556233653,30.2955536181342,5
