"","ID","HindLeg","CapAgeYears","Sex","Twin","jdateMC","PopDensMC","CapYear","BirthYear","animal"
"623",9731,173,1,1,0,6.42174732872408,-53.1271736853132,1988,1987,9731
"625",3245,180,1,1,0,9.42174732872408,-53.1271736853132,1988,1987,3245
"633",3007,172,2,1,0,10.4217473287241,-53.1271736853132,1988,1986,3007
"636",6967,164,2,1,0,10.4217473287241,-53.1271736853132,1988,1986,6967
"637",4782,190,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,4782
"643",5625,182,2,1,0,10.4217473287241,-53.1271736853132,1988,1986,5625
"644",8323,183,2,1,0,10.4217473287241,-53.1271736853132,1988,1986,8323
"646",3483,169,1,1,0,10.4217473287241,-53.1271736853132,1988,1987,3483
"647",9166,179,1,1,0,10.4217473287241,-53.1271736853132,1988,1987,9166
"648",6841,173,1,1,0,10.4217473287241,-53.1271736853132,1988,1987,6841
"649",9847,166,1,1,1,10.4217473287241,-53.1271736853132,1988,1987,9847
"658",4164,179,2,2,1,10.4217473287241,-53.1271736853132,1988,1986,4164
"659",4017,176,2,2,0,10.4217473287241,-53.1271736853132,1988,1986,4017
"660",14088,193,2,2,0,10.4217473287241,-53.1271736853132,1988,1986,14088
"661",3332,185,2,2,0,10.4217473287241,-53.1271736853132,1988,1986,3332
"663",7470,184,2,2,0,10.4217473287241,-53.1271736853132,1988,1986,7470
"664",10920,167,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,10920
"665",10427,178,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,10427
"666",4514,192,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,4514
"667",9404,181,1,1,0,10.4217473287241,-53.1271736853132,1988,1987,9404
"668",1492,188,1,2,1,10.4217473287241,-53.1271736853132,1988,1987,1492
"669",2955,184,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,2955
"670",1641,177,1,2,1,10.4217473287241,-53.1271736853132,1988,1987,1641
"671",10476,187,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,10476
"672",11996,193,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,11996
"673",10379,201,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,10379
"681",2168,184,1,1,0,10.4217473287241,-53.1271736853132,1988,1987,2168
"684",11505,193,2,2,0,10.4217473287241,-53.1271736853132,1988,1986,11505
"685",5617,175,1,1,1,10.4217473287241,-53.1271736853132,1988,1987,5617
"689",13190,182,3,1,0,10.4217473287241,-53.1271736853132,1988,1985,13190
"692",8410,183,2,2,0,10.4217473287241,-53.1271736853132,1988,1986,8410
"693",12322,191,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,12322
"694",6999,184,1,2,0,10.4217473287241,-53.1271736853132,1988,1987,6999
"695",6619,197,1,2,1,10.4217473287241,-53.1271736853132,1988,1987,6619
"696",7187,193,1,2,1,10.4217473287241,-53.1271736853132,1988,1987,7187
"710",8348,175,2,1,0,12.4217473287241,-53.1271736853132,1988,1986,8348
"714",9806,181,1,1,0,12.4217473287241,-53.1271736853132,1988,1987,9806
"723",13300,188,2,1,0,12.4217473287241,-53.1271736853132,1988,1986,13300
"724",4317,161,2,1,0,12.4217473287241,-53.1271736853132,1988,1986,4317
"725",3466,193,1,2,1,12.4217473287241,-53.1271736853132,1988,1987,3466
"726",3199,188,1,1,0,12.4217473287241,-53.1271736853132,1988,1987,3199
"727",8328,178,1,1,0,12.4217473287241,-53.1271736853132,1988,1987,8328
"728",14298,182,1,2,0,12.4217473287241,-53.1271736853132,1988,1987,14298
"729",4356,192,1,2,0,12.4217473287241,-53.1271736853132,1988,1987,4356
"740",4954,179,2,1,0,12.4217473287241,-53.1271736853132,1988,1986,4954
"741",2019,168,1,1,0,12.4217473287241,-53.1271736853132,1988,1987,2019
"742",3065,182,1,1,0,12.4217473287241,-53.1271736853132,1988,1987,3065
"743",3641,171,1,2,0,12.4217473287241,-53.1271736853132,1988,1987,3641
"749",9384,171,1,1,1,15.4217473287241,-53.1271736853132,1988,1987,9384
"760",2768,183,2,2,0,16.4217473287241,-53.1271736853132,1988,1986,2768
"761",12313,192,1,2,0,16.4217473287241,-53.1271736853132,1988,1987,12313
"762",12241,197,1,2,0,16.4217473287241,-53.1271736853132,1988,1987,12241
"763",3999,185,1,2,1,16.4217473287241,-53.1271736853132,1988,1987,3999
"764",6994,181,1,2,0,16.4217473287241,-53.1271736853132,1988,1987,6994
"765",771,194,2,1,0,16.4217473287241,-53.1271736853132,1988,1986,771
"766",2528,196,1,1,0,17.4217473287241,-53.1271736853132,1988,1987,2528
"767",12579,189,2,2,0,17.4217473287241,-53.1271736853132,1988,1986,12579
"768",7943,177,2,2,0,17.4217473287241,-53.1271736853132,1988,1986,7943
"769",6893,183,1,1,0,17.4217473287241,-53.1271736853132,1988,1987,6893
"770",7071,182,1,2,0,17.4217473287241,-53.1271736853132,1988,1987,7071
"771",10049,183,1,1,0,17.4217473287241,-53.1271736853132,1988,1987,10049
"774",11784,173,2,2,0,17.4217473287241,-53.1271736853132,1988,1986,11784
"1013",9861,187,2,2,1,-0.578252671275919,-299.127173685313,1989,1987,9861
"1016",3483,176,2,1,0,-0.578252671275919,-299.127173685313,1989,1987,3483
"1019",955,182,2,2,0,-0.578252671275919,-299.127173685313,1989,1987,955
"1021",3773,180,1,1,1,-0.578252671275919,-299.127173685313,1989,1988,3773
"1022",6999,182,2,2,0,-0.578252671275919,-299.127173685313,1989,1987,6999
"1028",4564,183,3,1,0,1.42174732872408,-299.127173685313,1989,1986,4564
"1032",8328,176,2,1,0,1.42174732872408,-299.127173685313,1989,1987,8328
"1036",6061,188,2,1,0,3.42174732872408,-299.127173685313,1989,1987,6061
"1038",9806,185,2,1,0,5.42174732872408,-299.127173685313,1989,1987,9806
"1041",2132,187,1,1,0,5.42174732872408,-299.127173685313,1989,1988,2132
"1045",9166,182,2,1,0,6.42174732872408,-299.127173685313,1989,1987,9166
"1046",8610,189,2,1,0,6.42174732872408,-299.127173685313,1989,1987,8610
"1096",6570,158,3,1,0,0.421747328724081,-220.127173685313,1990,1987,6570
"1097",5625,187,4,1,0,0.421747328724081,-220.127173685313,1990,1986,5625
"1098",207,190,1,1,0,0.421747328724081,-220.127173685313,1990,1989,207
"1099",8958,179,1,1,0,0.421747328724081,-220.127173685313,1990,1989,8958
"1100",11954,184,1,1,0,0.421747328724081,-220.127173685313,1990,1989,11954
"1101",4974,176,1,1,0,0.421747328724081,-220.127173685313,1990,1989,4974
"1105",1996,188,3,1,1,0.421747328724081,-220.127173685313,1990,1987,1996
"1106",12282,180,3,1,0,0.421747328724081,-220.127173685313,1990,1987,12282
"1107",8610,186,3,1,0,0.421747328724081,-220.127173685313,1990,1987,8610
"1108",9166,179,3,1,0,0.421747328724081,-220.127173685313,1990,1987,9166
"1109",8950,190,3,1,0,0.421747328724081,-220.127173685313,1990,1987,8950
"1110",13315,190,1,1,0,0.421747328724081,-220.127173685313,1990,1989,13315
"1123",3773,185,2,1,1,0.421747328724081,-220.127173685313,1990,1988,3773
"1124",8328,177,3,1,0,0.421747328724081,-220.127173685313,1990,1987,8328
"1125",12175,175,1,2,0,0.421747328724081,-220.127173685313,1990,1989,12175
"1126",4072,181,1,1,0,0.421747328724081,-220.127173685313,1990,1989,4072
"1127",12317,161,1,1,1,0.421747328724081,-220.127173685313,1990,1989,12317
"1128",2803,195,1,2,1,0.421747328724081,-220.127173685313,1990,1989,2803
"1129",14112,200,1,2,0,0.421747328724081,-220.127173685313,1990,1989,14112
"1130",11590,193,1,2,0,0.421747328724081,-220.127173685313,1990,1989,11590
"1146",3610,198,1,2,0,0.421747328724081,-220.127173685313,1990,1989,3610
"1147",7338,180,1,1,1,0.421747328724081,-220.127173685313,1990,1989,7338
"1148",10456,178,1,1,0,0.421747328724081,-220.127173685313,1990,1989,10456
"1152",2562,183,1,1,0,0.421747328724081,-220.127173685313,1990,1989,2562
"1158",11979,192,2,2,0,0.421747328724081,-220.127173685313,1990,1988,11979
"1159",7267,174,1,2,0,0.421747328724081,-220.127173685313,1990,1989,7267
"1161",10095,187,1,2,0,0.421747328724081,-220.127173685313,1990,1989,10095
"1169",4666,187,2,1,0,2.42174732872408,-220.127173685313,1990,1988,4666
"1170",4932,191,3,1,0,2.42174732872408,-220.127173685313,1990,1987,4932
"1171",8323,187,4,1,0,2.42174732872408,-220.127173685313,1990,1986,8323
"1180",12918,190,1,1,0,2.42174732872408,-220.127173685313,1990,1989,12918
"1181",13506,165,1,1,1,2.42174732872408,-220.127173685313,1990,1989,13506
"1182",11699,175,1,1,0,2.42174732872408,-220.127173685313,1990,1989,11699
"1188",3293,188,2,1,0,2.42174732872408,-220.127173685313,1990,1988,3293
"1189",3991,183,2,1,0,2.42174732872408,-220.127173685313,1990,1988,3991
"1190",6061,185,3,1,0,2.42174732872408,-220.127173685313,1990,1987,6061
"1202",5780,188,3,1,0,2.42174732872408,-220.127173685313,1990,1987,5780
"1203",11283,190,1,1,0,2.42174732872408,-220.127173685313,1990,1989,11283
"1205",12643,182,1,1,0,2.42174732872408,-220.127173685313,1990,1989,12643
"1209",850,175,1,1,0,3.42174732872408,-220.127173685313,1990,1989,850
"1210",5562,190,1,2,0,3.42174732872408,-220.127173685313,1990,1989,5562
"1212",7405,189,1,2,0,3.42174732872408,-220.127173685313,1990,1989,7405
"1213",197,181,1,2,0,8.42174732872408,-220.127173685313,1990,1989,197
"1214",9861,184,3,2,1,9.42174732872408,-220.127173685313,1990,1987,9861
"1215",10784,185,1,1,0,9.42174732872408,-220.127173685313,1990,1989,10784
"1255",6317,185,1,2,0,1.42174732872408,-96.1271736853132,1991,1990,6317
"1256",7839,192,1,2,0,1.42174732872408,-96.1271736853132,1991,1990,7839
"1257",3704,180,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,3704
"1258",1969,191,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,1969
"1259",1265,177,1,1,1,1.42174732872408,-96.1271736853132,1991,1990,1265
"1260",207,193,2,1,0,1.42174732872408,-96.1271736853132,1991,1989,207
"1261",8958,181,2,1,0,1.42174732872408,-96.1271736853132,1991,1989,8958
"1262",4974,176,2,1,0,1.42174732872408,-96.1271736853132,1991,1989,4974
"1263",7548,171,2,1,1,1.42174732872408,-96.1271736853132,1991,1989,7548
"1264",4666,187,3,1,0,1.42174732872408,-96.1271736853132,1991,1988,4666
"1265",3483,177,4,1,0,1.42174732872408,-96.1271736853132,1991,1987,3483
"1281",11012,168,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,11012
"1282",12064,177,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,12064
"1283",1028,172,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,1028
"1284",224,179,1,1,1,1.42174732872408,-96.1271736853132,1991,1990,224
"1285",12918,189,2,1,0,1.42174732872408,-96.1271736853132,1991,1989,12918
"1286",8052,172,4,1,1,1.42174732872408,-96.1271736853132,1991,1987,8052
"1287",8610,185,4,1,0,1.42174732872408,-96.1271736853132,1991,1987,8610
"1288",9166,182,4,1,0,1.42174732872408,-96.1271736853132,1991,1987,9166
"1307",13997,170,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,13997
"1308",8195,174,1,2,0,1.42174732872408,-96.1271736853132,1991,1990,8195
"1309",10556,189,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,10556
"1310",7159,189,1,2,0,1.42174732872408,-96.1271736853132,1991,1990,7159
"1311",5344,188,1,2,0,1.42174732872408,-96.1271736853132,1991,1990,5344
"1312",2725,193,1,2,0,1.42174732872408,-96.1271736853132,1991,1990,2725
"1313",7303,183,1,2,1,1.42174732872408,-96.1271736853132,1991,1990,7303
"1314",6737,177,1,1,1,1.42174732872408,-96.1271736853132,1991,1990,6737
"1315",12175,177,2,2,0,1.42174732872408,-96.1271736853132,1991,1989,12175
"1316",2803,195,2,2,1,1.42174732872408,-96.1271736853132,1991,1989,2803
"1317",11590,196,2,2,0,1.42174732872408,-96.1271736853132,1991,1989,11590
"1318",3773,185,3,1,1,1.42174732872408,-96.1271736853132,1991,1988,3773
"1319",10049,186,4,1,0,1.42174732872408,-96.1271736853132,1991,1987,10049
"1326",1971,167,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,1971
"1328",3610,200,2,2,0,1.42174732872408,-96.1271736853132,1991,1989,3610
"1329",7405,192,2,2,0,1.42174732872408,-96.1271736853132,1991,1989,7405
"1331",13190,181,6,1,0,1.42174732872408,-96.1271736853132,1991,1985,13190
"1333",5401,171,1,1,1,1.42174732872408,-96.1271736853132,1991,1990,5401
"1334",3808,187,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,3808
"1335",2562,186,2,1,0,1.42174732872408,-96.1271736853132,1991,1989,2562
"1339",13051,161,1,2,1,1.42174732872408,-96.1271736853132,1991,1990,13051
"1340",2155,185,1,1,0,1.42174732872408,-96.1271736853132,1991,1990,2155
"1341",7267,178,2,2,0,1.42174732872408,-96.1271736853132,1991,1989,7267
"1342",10095,188,2,2,0,1.42174732872408,-96.1271736853132,1991,1989,10095
"1350",9546,187,1,2,0,2.42174732872408,-96.1271736853132,1991,1990,9546
"1351",2182,176,1,1,0,2.42174732872408,-96.1271736853132,1991,1990,2182
"1352",13304,184,1,1,0,2.42174732872408,-96.1271736853132,1991,1990,13304
"1353",4000,184,1,1,0,2.42174732872408,-96.1271736853132,1991,1990,4000
"1354",7557,172,1,1,0,2.42174732872408,-96.1271736853132,1991,1990,7557
"1355",9744,185,1,1,1,2.42174732872408,-96.1271736853132,1991,1990,9744
"1356",5489,184,2,1,0,2.42174732872408,-96.1271736853132,1991,1989,5489
"1357",11954,185,2,1,0,2.42174732872408,-96.1271736853132,1991,1989,11954
"1358",2132,190,3,1,0,2.42174732872408,-96.1271736853132,1991,1988,2132
"1359",9806,184,4,1,0,2.42174732872408,-96.1271736853132,1991,1987,9806
"1360",4932,190,4,1,0,2.42174732872408,-96.1271736853132,1991,1987,4932
"1361",8323,186,5,1,0,2.42174732872408,-96.1271736853132,1991,1986,8323
"1362",5625,185,5,1,0,2.42174732872408,-96.1271736853132,1991,1986,5625
"1374",471,174,1,1,1,2.42174732872408,-96.1271736853132,1991,1990,471
"1375",6885,182,1,1,0,2.42174732872408,-96.1271736853132,1991,1990,6885
"1376",13506,168,2,1,1,2.42174732872408,-96.1271736853132,1991,1989,13506
"1377",11699,179,2,1,0,2.42174732872408,-96.1271736853132,1991,1989,11699
"1379",4263,180,3,1,1,2.42174732872408,-96.1271736853132,1991,1988,4263
"1380",1996,189,4,1,1,2.42174732872408,-96.1271736853132,1991,1987,1996
"1385",3245,191,4,1,0,2.42174732872408,-96.1271736853132,1991,1987,3245
"1386",12282,183,4,1,0,2.42174732872408,-96.1271736853132,1991,1987,12282
"1401",12134,182,1,1,0,2.42174732872408,-96.1271736853132,1991,1990,12134
"1402",9425,193,1,1,0,2.42174732872408,-96.1271736853132,1991,1990,9425
"1403",9270,170,1,1,1,2.42174732872408,-96.1271736853132,1991,1990,9270
"1404",968,179,1,1,1,2.42174732872408,-96.1271736853132,1991,1990,968
"1405",8553,169,1,2,1,2.42174732872408,-96.1271736853132,1991,1990,8553
"1406",2380,187,1,2,1,2.42174732872408,-96.1271736853132,1991,1990,2380
"1407",6712,191,1,2,0,2.42174732872408,-96.1271736853132,1991,1990,6712
"1408",2208,189,1,2,0,2.42174732872408,-96.1271736853132,1991,1990,2208
"1409",11436,180,1,2,0,2.42174732872408,-96.1271736853132,1991,1990,11436
"1410",8341,179,1,2,1,2.42174732872408,-96.1271736853132,1991,1990,8341
"1411",13524,180,1,2,1,2.42174732872408,-96.1271736853132,1991,1990,13524
"1413",5709,199,1,1,0,2.42174732872408,-96.1271736853132,1991,1990,5709
"1414",5562,198,2,2,0,2.42174732872408,-96.1271736853132,1991,1989,5562
"1415",11348,185,2,2,1,2.42174732872408,-96.1271736853132,1991,1989,11348
"1416",7678,170,2,1,0,2.42174732872408,-96.1271736853132,1991,1989,7678
"1417",3991,183,3,1,0,2.42174732872408,-96.1271736853132,1991,1988,3991
"1418",13105,188,4,1,0,2.42174732872408,-96.1271736853132,1991,1987,13105
"1419",8328,176,4,1,0,2.42174732872408,-96.1271736853132,1991,1987,8328
"1420",12736,186,5,1,0,2.42174732872408,-96.1271736853132,1991,1986,12736
"1426",3215,184,1,1,1,2.42174732872408,-96.1271736853132,1991,1990,3215
"1436",7638,145,1,1,1,2.42174732872408,-96.1271736853132,1991,1990,7638
"1437",6177,186,1,2,1,2.42174732872408,-96.1271736853132,1991,1990,6177
"1438",11283,195,2,1,0,2.42174732872408,-96.1271736853132,1991,1989,11283
"1439",10784,186,2,1,0,2.42174732872408,-96.1271736853132,1991,1989,10784
"1440",7338,179,2,1,1,2.42174732872408,-96.1271736853132,1991,1989,7338
"1441",5771,188,3,1,0,2.42174732872408,-96.1271736853132,1991,1988,5771
"1446",8725,172,1,1,1,2.42174732872408,-96.1271736853132,1991,1990,8725
"1459",13426,175,1,1,0,2.42174732872408,-96.1271736853132,1991,1990,13426
"1460",13000,188,1,2,0,2.42174732872408,-96.1271736853132,1991,1990,13000
"1461",10387,176,1,2,1,2.42174732872408,-96.1271736853132,1991,1990,10387
"1462",4413,176,1,1,1,2.42174732872408,-96.1271736853132,1991,1990,4413
"1463",13995,186,1,2,1,2.42174732872408,-96.1271736853132,1991,1990,13995
"1464",5910,183,1,2,1,2.42174732872408,-96.1271736853132,1991,1990,5910
"1466",4130,192,2,2,0,2.42174732872408,-96.1271736853132,1991,1989,4130
"1467",11688,181,3,1,0,2.42174732872408,-96.1271736853132,1991,1988,11688
"1472",1438,181,1,2,0,2.42174732872408,-96.1271736853132,1991,1990,1438
"1477",6570,162,4,1,0,3.42174732872408,-96.1271736853132,1991,1987,6570
"1479",1475,175,1,1,0,3.42174732872408,-96.1271736853132,1991,1990,1475
"1480",11829,179,1,2,0,3.42174732872408,-96.1271736853132,1991,1990,11829
"1482",1641,183,4,2,1,3.42174732872408,-96.1271736853132,1991,1987,1641
"1483",4870,185,1,2,1,3.42174732872408,-96.1271736853132,1991,1990,4870
"1486",10396,189,1,2,0,3.42174732872408,-96.1271736853132,1991,1990,10396
"1487",4489,183,1,2,0,3.42174732872408,-96.1271736853132,1991,1990,4489
"1488",280,175,1,1,0,3.42174732872408,-96.1271736853132,1991,1990,280
"1492",8067,197,1,2,0,4.42174732872408,-96.1271736853132,1991,1990,8067
"1493",3678,174,1,1,0,4.42174732872408,-96.1271736853132,1991,1990,3678
"1495",934,184,1,2,1,4.42174732872408,-96.1271736853132,1991,1990,934
"1496",12317,167,2,1,1,4.42174732872408,-96.1271736853132,1991,1989,12317
"1497",3231,183,4,1,0,4.42174732872408,-96.1271736853132,1991,1987,3231
"1501",975,180,1,1,1,4.42174732872408,-96.1271736853132,1991,1990,975
"1502",12643,184,2,1,0,4.42174732872408,-96.1271736853132,1991,1989,12643
"1503",5641,182,1,2,0,4.42174732872408,-96.1271736853132,1991,1990,5641
"1504",8728,188,1,2,0,4.42174732872408,-96.1271736853132,1991,1990,8728
"1507",6925,178,1,1,0,5.42174732872408,-96.1271736853132,1991,1990,6925
"1508",1354,176,1,1,0,5.42174732872408,-96.1271736853132,1991,1990,1354
"1509",1633,182,2,1,0,5.42174732872408,-96.1271736853132,1991,1989,1633
"1513",9531,181,1,1,1,5.42174732872408,-96.1271736853132,1991,1990,9531
"1515",11532,187,1,2,1,5.42174732872408,-96.1271736853132,1991,1990,11532
"1516",875,194,1,2,0,5.42174732872408,-96.1271736853132,1991,1990,875
"1518",10354,185,1,2,0,5.42174732872408,-96.1271736853132,1991,1990,10354
"1519",9765,177,1,2,0,5.42174732872408,-96.1271736853132,1991,1990,9765
"1521",9032,186,1,1,0,5.42174732872408,-96.1271736853132,1991,1990,9032
"1534",2943,183,2,1,1,6.42174732872408,-96.1271736853132,1991,1989,2943
"1535",6061,189,4,1,0,6.42174732872408,-96.1271736853132,1991,1987,6061
"1604",14124,193,1,2,0,-1.57825267127592,-189.127173685313,1992,1991,14124
"1605",4000,188,2,1,0,-1.57825267127592,-189.127173685313,1992,1990,4000
"1606",1633,182,3,1,0,-1.57825267127592,-189.127173685313,1992,1989,1633
"1615",11699,180,3,1,0,-1.57825267127592,-189.127173685313,1992,1989,11699
"1616",4263,179,4,1,1,-1.57825267127592,-189.127173685313,1992,1988,4263
"1617",1996,188,5,1,1,-1.57825267127592,-189.127173685313,1992,1987,1996
"1621",12282,183,5,1,0,-1.57825267127592,-189.127173685313,1992,1987,12282
"1632",9482,184,1,2,0,-1.57825267127592,-189.127173685313,1992,1991,9482
"1633",12134,182,2,1,0,-1.57825267127592,-189.127173685313,1992,1990,12134
"1634",12538,188,2,1,0,-1.57825267127592,-189.127173685313,1992,1990,12538
"1635",11532,193,2,2,1,-1.57825267127592,-189.127173685313,1992,1990,11532
"1636",875,198,2,2,0,-1.57825267127592,-189.127173685313,1992,1990,875
"1637",9425,185,2,1,0,-1.57825267127592,-189.127173685313,1992,1990,9425
"1638",7678,172,3,1,0,-1.57825267127592,-189.127173685313,1992,1989,7678
"1639",9874,188,4,1,0,-1.57825267127592,-189.127173685313,1992,1988,9874
"1640",3991,183,4,1,0,-1.57825267127592,-189.127173685313,1992,1988,3991
"1641",13105,190,5,1,0,-1.57825267127592,-189.127173685313,1992,1987,13105
"1645",10858,168,1,1,1,-1.57825267127592,-189.127173685313,1992,1991,10858
"1646",3215,185,2,1,1,-1.57825267127592,-189.127173685313,1992,1990,3215
"1651",12659,175,1,1,0,-1.57825267127592,-189.127173685313,1992,1991,12659
"1652",8725,178,2,1,1,-1.57825267127592,-189.127173685313,1992,1990,8725
"1653",10784,184,3,1,0,-1.57825267127592,-189.127173685313,1992,1989,10784
"1654",5771,189,4,1,0,-1.57825267127592,-189.127173685313,1992,1988,5771
"1657",5977,178,1,1,0,-1.57825267127592,-189.127173685313,1992,1991,5977
"1658",12643,186,3,1,0,-1.57825267127592,-189.127173685313,1992,1989,12643
"1659",3324,185,6,1,0,-1.57825267127592,-189.127173685313,1992,1986,3324
"1664",13084,182,1,2,0,-1.57825267127592,-189.127173685313,1992,1991,13084
"1665",7402,176,1,2,1,-1.57825267127592,-189.127173685313,1992,1991,7402
"1666",6277,170,1,1,0,-1.57825267127592,-189.127173685313,1992,1991,6277
"1667",13426,180,2,1,0,-1.57825267127592,-189.127173685313,1992,1990,13426
"1668",4413,175,2,1,1,-1.57825267127592,-189.127173685313,1992,1990,4413
"1669",9765,181,2,2,0,-1.57825267127592,-189.127173685313,1992,1990,9765
"1670",5205,177,2,2,0,-1.57825267127592,-189.127173685313,1992,1990,5205
"1671",11688,178,4,1,0,-1.57825267127592,-189.127173685313,1992,1988,11688
"1672",5631,177,1,1,0,-1.57825267127592,-189.127173685313,1992,1991,5631
"1674",7945,182,1,1,0,-1.57825267127592,-189.127173685313,1992,1991,7945
"1675",3910,187,1,2,0,-1.57825267127592,-189.127173685313,1992,1991,3910
"1683",2283,186,1,1,0,-0.578252671275919,-189.127173685313,1992,1991,2283
"1684",6317,191,2,2,0,-0.578252671275919,-189.127173685313,1992,1990,6317
"1685",7839,198,2,2,0,-0.578252671275919,-189.127173685313,1992,1990,7839
"1686",224,179,2,1,1,-0.578252671275919,-189.127173685313,1992,1990,224
"1687",1265,179,2,1,1,-0.578252671275919,-189.127173685313,1992,1990,1265
"1688",5590,179,2,1,0,-0.578252671275919,-189.127173685313,1992,1990,5590
"1689",5489,186,3,1,0,-0.578252671275919,-189.127173685313,1992,1989,5489
"1690",8958,184,3,1,0,-0.578252671275919,-189.127173685313,1992,1989,8958
"1691",2132,193,4,1,0,-0.578252671275919,-189.127173685313,1992,1988,2132
"1692",4666,188,4,1,0,-0.578252671275919,-189.127173685313,1992,1988,4666
"1693",6570,160,5,1,0,-0.578252671275919,-189.127173685313,1992,1987,6570
"1694",8323,185,6,1,0,-0.578252671275919,-189.127173685313,1992,1986,8323
"1698",3245,190,5,1,0,-0.578252671275919,-189.127173685313,1992,1987,3245
"1699",850,175,3,1,0,-0.578252671275919,-189.127173685313,1992,1989,850
"1706",4886,180,1,1,0,-0.578252671275919,-189.127173685313,1992,1991,4886
"1707",2240,167,1,1,1,-0.578252671275919,-189.127173685313,1992,1991,2240
"1708",11012,171,2,1,0,-0.578252671275919,-189.127173685313,1992,1990,11012
"1709",12918,189,3,1,0,-0.578252671275919,-189.127173685313,1992,1989,12918
"1710",13506,171,3,1,1,-0.578252671275919,-189.127173685313,1992,1989,13506
"1711",3668,182,4,1,0,-0.578252671275919,-189.127173685313,1992,1988,3668
"1712",13708,182,4,1,0,-0.578252671275919,-189.127173685313,1992,1988,13708
"1713",8052,171,5,1,1,-0.578252671275919,-189.127173685313,1992,1987,8052
"1714",9166,181,5,1,0,-0.578252671275919,-189.127173685313,1992,1987,9166
"1715",4564,183,6,1,0,-0.578252671275919,-189.127173685313,1992,1986,4564
"1730",4008,172,1,1,1,-0.578252671275919,-189.127173685313,1992,1991,4008
"1731",5102,185,1,2,0,-0.578252671275919,-189.127173685313,1992,1991,5102
"1732",7460,178,1,1,0,-0.578252671275919,-189.127173685313,1992,1991,7460
"1733",11579,184,1,2,0,-0.578252671275919,-189.127173685313,1992,1991,11579
"1734",6108,189,1,2,0,-0.578252671275919,-189.127173685313,1992,1991,6108
"1735",13997,174,2,1,0,-0.578252671275919,-189.127173685313,1992,1990,13997
"1736",9270,175,2,1,1,-0.578252671275919,-189.127173685313,1992,1990,9270
"1737",6712,194,2,2,0,-0.578252671275919,-189.127173685313,1992,1990,6712
"1738",11829,186,2,2,0,-0.578252671275919,-189.127173685313,1992,1990,11829
"1739",11436,184,2,2,0,-0.578252671275919,-189.127173685313,1992,1990,11436
"1740",8195,178,2,2,0,-0.578252671275919,-189.127173685313,1992,1990,8195
"1741",10556,189,2,1,0,-0.578252671275919,-189.127173685313,1992,1990,10556
"1742",7159,187,2,2,0,-0.578252671275919,-189.127173685313,1992,1990,7159
"1743",2725,197,2,2,0,-0.578252671275919,-189.127173685313,1992,1990,2725
"1745",5709,191,2,1,0,-0.578252671275919,-189.127173685313,1992,1990,5709
"1746",5562,197,3,2,0,-0.578252671275919,-189.127173685313,1992,1989,5562
"1747",12175,178,3,2,0,-0.578252671275919,-189.127173685313,1992,1989,12175
"1748",2803,197,3,2,1,-0.578252671275919,-189.127173685313,1992,1989,2803
"1749",11348,188,3,2,1,-0.578252671275919,-189.127173685313,1992,1989,11348
"1750",11954,187,3,1,0,-0.578252671275919,-189.127173685313,1992,1989,11954
"1751",8328,178,5,1,0,-0.578252671275919,-189.127173685313,1992,1987,8328
"1752",10049,185,5,1,0,-0.578252671275919,-189.127173685313,1992,1987,10049
"1756",2182,176,2,1,0,-0.578252671275919,-189.127173685313,1992,1990,2182
"1759",1971,175,2,1,0,-0.578252671275919,-189.127173685313,1992,1990,1971
"1760",3650,176,2,1,0,-0.578252671275919,-189.127173685313,1992,1990,3650
"1761",3610,203,3,2,0,-0.578252671275919,-189.127173685313,1992,1989,3610
"1765",13190,184,7,1,0,-0.578252671275919,-189.127173685313,1992,1985,13190
"1769",12719,189,4,1,0,-0.578252671275919,-189.127173685313,1992,1988,12719
"1772",4489,190,2,2,0,-0.578252671275919,-189.127173685313,1992,1990,4489
"1773",280,179,2,1,0,-0.578252671275919,-189.127173685313,1992,1990,280
"1774",5910,189,2,2,1,-0.578252671275919,-189.127173685313,1992,1990,5910
"1775",4130,193,3,2,0,-0.578252671275919,-189.127173685313,1992,1989,4130
"1779",6925,183,2,1,0,1.42174732872408,-189.127173685313,1992,1990,6925
"1780",6885,186,2,1,0,1.42174732872408,-189.127173685313,1992,1990,6885
"1781",8950,193,5,1,0,1.42174732872408,-189.127173685313,1992,1987,8950
